"seq","origin_filename","source_id","filename","dataset_kind","provider","source_url","license","rights_url","sha256","origin_sha256","width","height","content_type","color_mode","quality_label","split","source_path"
"2038","image-248.png","image-248","2038.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","6aae5c02f8b4bad58cebf4497f67c28b475c658fd9614e77c5a904dbce77a24c","6aae5c02f8b4bad58cebf4497f67c28b475c658fd9614e77c5a904dbce77a24c","968","1318","outdoor_scene","RGB","existing_damage","train","images/2038.png"
"2039","image-249.png","image-249","2039.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","89b1b655eec95b58ceff8b27b80fdc44cc98fc8b0c1ea72ddb8f105c64a2a567","89b1b655eec95b58ceff8b27b80fdc44cc98fc8b0c1ea72ddb8f105c64a2a567","1558","1174","outdoor_scene","RGB","existing_damage","train","images/2039.png"
"2040","image-250.png","image-250","2040.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","dbbf52b9413b8630607f5c00577e901fce1aebe374e4311e6eff115c60878013","dbbf52b9413b8630607f5c00577e901fce1aebe374e4311e6eff115c60878013","1627","1168","outdoor_scene","RGB","existing_damage","train","images/2040.png"
"2041","image-251.png","image-251","2041.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","b0fe368beb8f29c074c05f4c6889006be75ec86b701a48be238bc48e30b90613","b0fe368beb8f29c074c05f4c6889006be75ec86b701a48be238bc48e30b90613","1613","1148","outdoor_scene","RGB","existing_damage","train","images/2041.png"
"2042","image-252.png","image-252","2042.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","129a54d788e6583619a7ef02e0fea40ea22aaf96993738f04399081592a92f8b","129a54d788e6583619a7ef02e0fea40ea22aaf96993738f04399081592a92f8b","1022","1368","architecture","RGB","existing_damage","train","images/2042.png"
"2043","image-253.png","image-253","2043.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","5b27867a7fc5144253fed9dea1b244e262fe6ae52326a9230e631fc1302eeaad","5b27867a7fc5144253fed9dea1b244e262fe6ae52326a9230e631fc1302eeaad","1650","1360","architecture","RGB","existing_damage","train","images/2043.png"
"2044","image-254.png","image-254","2044.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","2fb98fcac3be94f5b83b0a759a1d0e14b2e802b3303a0d760156e92f26c969ff","2fb98fcac3be94f5b83b0a759a1d0e14b2e802b3303a0d760156e92f26c969ff","1278","988","architecture","RGB","existing_damage","train","images/2044.png"
"2045","image-255.png","image-255","2045.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","b86e2f0d351caee7c3dc9f9464d44bc89fc6c89bc41968d72fcd533946ef2c88","81d9cfcc3ff6ca2f0142b32363e2daf1233452dfff0a61f9f4c8e6b0248b6b80","1495","1170","architecture","RGB","existing_damage","train","images/2045.png"
"2046","image-256.png","image-256","2046.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","ad647d3e8957855ed225cadc4c133f65099302b1c5a498c2ef0eaa52777091f6","ad647d3e8957855ed225cadc4c133f65099302b1c5a498c2ef0eaa52777091f6","1463","1110","architecture","RGB","existing_damage","train","images/2046.png"
"2047","image-257.png","image-257","2047.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","9b211cc25840e96f8caf03061bd76a4762b3ee38157e21a187c40d2ebaf9e5df","9b211cc25840e96f8caf03061bd76a4762b3ee38157e21a187c40d2ebaf9e5df","1469","1138","architecture","RGB","existing_damage","train","images/2047.png"
"2048","image-258.png","image-258","2048.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","2a52deed273736a3765c3d19d743d56b2c6c0530730be1aa2fa8d96310e49a73","2a52deed273736a3765c3d19d743d56b2c6c0530730be1aa2fa8d96310e49a73","1079","1337","architecture","RGB","existing_damage","test","images/2048.png"
"2049","image-259.png","image-259","2049.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","23bcce79cdcb573ffc0bf5e5ebe95de407dd9a04beb950f7519e705e63727d52","23bcce79cdcb573ffc0bf5e5ebe95de407dd9a04beb950f7519e705e63727d52","1477","1139","architecture","RGB","existing_damage","train","images/2049.png"
"2050","image-260.png","image-260","2050.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","c0c45daa8405893d0e36881bb0dcce58ecdda1f0442df201b5d2dac639c5402d","c0c45daa8405893d0e36881bb0dcce58ecdda1f0442df201b5d2dac639c5402d","1485","1110","outdoor_scene","RGB","existing_damage","train","images/2050.png"
"2051","image-261.png","image-261","2051.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","466023394270790c7fc81d4db660055bad26b54340950c17ea0e618eddde02bd","466023394270790c7fc81d4db660055bad26b54340950c17ea0e618eddde02bd","1476","1151","architecture","RGB","existing_damage","train","images/2051.png"
"2052","image-262.png","image-262","2052.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","803e50f1eab8f2f4256098dcdd2dbfe04d01be189fb504a5b649c1d01dd5a7ac","803e50f1eab8f2f4256098dcdd2dbfe04d01be189fb504a5b649c1d01dd5a7ac","1436","1087","outdoor_scene","RGB","existing_damage","train","images/2052.png"
"2053","image-263.png","image-263","2053.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","0afaaa5e3dd8ef60397a2136bbc88a6815ca38ec51b3d6a496739fb3e7ca92c9","0afaaa5e3dd8ef60397a2136bbc88a6815ca38ec51b3d6a496739fb3e7ca92c9","1142","1380","single_portrait","RGB","existing_damage","train","images/2053.png"
"2054","image-264.png","image-264","2054.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","f60a98efbb7d0a0973c3881e0d12f5d1590dae0eaee65c8f3647ca8fdcf9d9ef","f60a98efbb7d0a0973c3881e0d12f5d1590dae0eaee65c8f3647ca8fdcf9d9ef","1262","972","outdoor_scene","RGB","existing_damage","test","images/2054.png"
"2055","image-265.png","image-265","2055.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","b798e6c937d35ba873ffc0201772323c0ab1f289b96c316763360f4fdd333559","b798e6c937d35ba873ffc0201772323c0ab1f289b96c316763360f4fdd333559","1265","986","outdoor_scene","RGB","existing_damage","train","images/2055.png"
"2056","image-266.png","image-266","2056.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","11c69557e79fb925ab4d0b262745654e4a66e242814af83848ea3e45740cb315","11c69557e79fb925ab4d0b262745654e4a66e242814af83848ea3e45740cb315","1293","960","group_portrait","RGB","existing_damage","train","images/2056.png"
"2057","image-267.png","image-267","2057.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","4505d12dceb8ba4805d9919cfa57eefb19e975b19b2cb964f241caef058b9f21","4505d12dceb8ba4805d9919cfa57eefb19e975b19b2cb964f241caef058b9f21","1063","1345","single_portrait","RGB","existing_damage","train","images/2057.png"
"2058","image-268.png","image-268","2058.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","154a3e6b73f63ccdae3fc6bae8339292ca7cd19628104f5b652d11f9cb08f15d","154a3e6b73f63ccdae3fc6bae8339292ca7cd19628104f5b652d11f9cb08f15d","1475","1143","architecture","RGB","existing_damage","train","images/2058.png"
"2059","image-269.png","image-269","2059.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","9b6aa556852ae105c7022d36bf60324373554e59c13a41837672262b8f39a186","9b6aa556852ae105c7022d36bf60324373554e59c13a41837672262b8f39a186","1475","1139","outdoor_scene","RGB","existing_damage","train","images/2059.png"
"2060","image-270.png","image-270","2060.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","c6eea67dfe51cbf50c3dae73a06088364ef30fa2d5c90e364793549d0a0b7f61","c6eea67dfe51cbf50c3dae73a06088364ef30fa2d5c90e364793549d0a0b7f61","1327","1014","architecture","RGB","existing_damage","test","images/2060.png"
"2061","image-271.png","image-271","2061.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","d1c989e914e49ef5675ac0f6331f1e017dd3f95fdb990afc2fcd6bac0d038e7d","d1c989e914e49ef5675ac0f6331f1e017dd3f95fdb990afc2fcd6bac0d038e7d","1421","1119","outdoor_scene","RGB","existing_damage","train","images/2061.png"
"2062","image-272.png","image-272","2062.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","e6149aa64f5c908adc4d46abb74b0bf9fb6915c9c8b912dd0fced27c9ae188ba","e6149aa64f5c908adc4d46abb74b0bf9fb6915c9c8b912dd0fced27c9ae188ba","1460","1146","architecture","RGB","existing_damage","validation","images/2062.png"
"2063","image-273.png","image-273","2063.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","74498199523edcb51e18547442f8c1a5dfc5cb3dd14ebad0d250194200eef215","74498199523edcb51e18547442f8c1a5dfc5cb3dd14ebad0d250194200eef215","1320","1012","architecture","RGB","existing_damage","train","images/2063.png"
"2064","image-274.png","image-274","2064.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","ff7d92b86ac5ec52907c2076ca808a84390292d382bd001a540707879f521e3d","ff7d92b86ac5ec52907c2076ca808a84390292d382bd001a540707879f521e3d","1081","1391","architecture","RGB","existing_damage","train","images/2064.png"
"2065","image-275.png","image-275","2065.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","f7af2adf3403b31386b8c6913ae2b3c2f3fbe346baea6b79575e237a34fe2c12","f7af2adf3403b31386b8c6913ae2b3c2f3fbe346baea6b79575e237a34fe2c12","1354","990","other","RGB","existing_damage","train","images/2065.png"
"2066","image-276.png","image-276","2066.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","eae10a7851037f5e4f68243a6dc90132fd19858b5ea7c8b81216f83857c7f237","eae10a7851037f5e4f68243a6dc90132fd19858b5ea7c8b81216f83857c7f237","1481","1121","group_portrait","RGB","existing_damage","train","images/2066.png"
"2067","image-277.png","image-277","2067.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","99961064768550fb76c223186c5f5d370dbeddaf47500cc529d5d9f01db981ba","99961064768550fb76c223186c5f5d370dbeddaf47500cc529d5d9f01db981ba","1453","1073","architecture","RGB","existing_damage","train","images/2067.png"
"2068","image-278.png","image-278","2068.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","cd7d240ef907ff3c9ae5479748d0efe0fa8921be94825cc82b3ead025d133949","cd7d240ef907ff3c9ae5479748d0efe0fa8921be94825cc82b3ead025d133949","1199","990","architecture","RGB","existing_damage","train","images/2068.png"
"2069","image-279.png","image-279","2069.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","d7d3e6ec9e47c822620b607b1a0695fdd57daf5ff73cec445c9d0f79f51971ea","d7d3e6ec9e47c822620b607b1a0695fdd57daf5ff73cec445c9d0f79f51971ea","1410","1096","outdoor_scene","RGB","existing_damage","test","images/2069.png"
"2070","image-280.png","image-280","2070.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","c47c227a01db84457c337750bd9fd811b1b986f90ed5c8429d79e0ece1a4e5d9","c47c227a01db84457c337750bd9fd811b1b986f90ed5c8429d79e0ece1a4e5d9","1458","1140","architecture","RGB","existing_damage","train","images/2070.png"
"2071","image-281.png","image-281","2071.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","6a6848457ac663ae4ba917e68efed1af18814d7115352e436f0162be6f4ea57e","707bcbfc7acddc9b19bed4a031737e830e212cc925d02f955c7128c46db7bb3f","3457","1400","outdoor_scene","RGB","existing_damage","train","images/2071.png"
"2072","image-282.png","image-282","2072.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","c6ce315bed8fcd32c68aac6622e60110624e7f286da47ad2d35351d2599ac24d","e5e2e99bd57ad9e9fe3690818e57e6a18c2322f404cb0b4945f9584f6f2d724e","3243","1359","outdoor_scene","RGB","existing_damage","test","images/2072.png"
"2073","image-283.png","image-283","2073.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","5e93b956cc6c337179039952a7f31d1d1b49a1d9da41957eacd652724f3a65a1","8b40713a05b252d47572e86f087b77cd2d3bbea19e67be5a4a6fbb11f767ed15","4096","1089","outdoor_scene","RGB","existing_damage","test","images/2073.png"
"2074","image-284.png","image-284","2074.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","a8c0cf486ca47eba62a4959b821d5221a0a0d3c5d20d1f965095bc01879e3c84","450926988d54a626002321fefa4f2c0390be02ee662761ebf29226f5876f6c95","3551","1392","outdoor_scene","RGB","existing_damage","test","images/2074.png"
"2075","image-285.png","image-285","2075.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","e2effeae35fc2d1245372061b9a5e0b0918d4b21dac5722920ca350a2aa3624c","e2effeae35fc2d1245372061b9a5e0b0918d4b21dac5722920ca350a2aa3624c","1745","1324","group_portrait","RGB","existing_damage","train","images/2075.png"
"2076","image-286.png","image-286","2076.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","53933e4bcde1572bd0b76d36c96488fe15b5db7d6a17810e4cb3e741bc33c95a","53933e4bcde1572bd0b76d36c96488fe15b5db7d6a17810e4cb3e741bc33c95a","1666","1310","group_portrait","RGB","existing_damage","validation","images/2076.png"
"2077","image-287.png","image-287","2077.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","bd98763b5f05c5cd653c9de28e894bca627a1aa355553eacaa689e35586336b1","66c8caf9f276933b95b84d19fcc167f52006b75e04d0054aae64f4333b147b9a","1805","1318","group_portrait","RGB","existing_damage","train","images/2077.png"
"2078","image-288.png","image-288","2078.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","acd9e5c8cf9e99a547129c51c7d275359ac8d3730f2ac91c99e781b8e478d637","acd9e5c8cf9e99a547129c51c7d275359ac8d3730f2ac91c99e781b8e478d637","1328","1740","outdoor_scene","RGB","existing_damage","train","images/2078.png"
"2079","image-289.png","image-289","2079.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","ec7425c184c60b0afd552d8f24ba99e43aeefaeddfbe4b2b70ecc7f203bb7497","ec7425c184c60b0afd552d8f24ba99e43aeefaeddfbe4b2b70ecc7f203bb7497","1695","1307","outdoor_scene","RGB","existing_damage","train","images/2079.png"
"2080","image-290.png","image-290","2080.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","a0bd109e9930d5c7522e8b5bc5c3aade0e446ac97b2f8819e62de7326d9d10b6","a0bd109e9930d5c7522e8b5bc5c3aade0e446ac97b2f8819e62de7326d9d10b6","1387","1105","architecture","RGB","existing_damage","train","images/2080.png"
"2081","image-291.png","image-291","2081.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","4c2259508b22034aa740b165fb6fab74d0cac1718a921a89d7cd31f9aab437d0","4c2259508b22034aa740b165fb6fab74d0cac1718a921a89d7cd31f9aab437d0","1792","1399","outdoor_scene","RGB","existing_damage","test","images/2081.png"
"2082","image-292.png","image-292","2082.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","4971b31772c67ab8751f8b7308c06e0151091d72147e6ec13c989c81271a9af7","4971b31772c67ab8751f8b7308c06e0151091d72147e6ec13c989c81271a9af7","1534","1178","outdoor_scene","RGB","existing_damage","train","images/2082.png"
"2083","image-293.png","image-293","2083.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","c29a959b5cb8d32d551c518ea705435ace9db7c4f4596d86e174e4595e0ee31f","c29a959b5cb8d32d551c518ea705435ace9db7c4f4596d86e174e4595e0ee31f","1490","1150","architecture","RGB","existing_damage","train","images/2083.png"
"2084","image-294.png","image-294","2084.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","5ece0c4e381b54b7fa326a00f13d2ee053d4253461ada9a7bfeb650de68d5cae","5ece0c4e381b54b7fa326a00f13d2ee053d4253461ada9a7bfeb650de68d5cae","1385","1057","architecture","RGB","existing_damage","train","images/2084.png"
"2085","image-295.png","image-295","2085.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","bbc63d40c52d6cae1705c571999c0e34cfa3f7213cf86669b30c44ab815d6a66","bbc63d40c52d6cae1705c571999c0e34cfa3f7213cf86669b30c44ab815d6a66","1759","1264","outdoor_scene","RGB","existing_damage","test","images/2085.png"
"2086","image-296.png","image-296","2086.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","bcfbfd858bf9200c1e9b2d2613b82d62579ddb186c757f37a466392d690efbfe","bcfbfd858bf9200c1e9b2d2613b82d62579ddb186c757f37a466392d690efbfe","1188","968","outdoor_scene","RGB","existing_damage","train","images/2086.png"
"2087","image-297.png","image-297","2087.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","377b901092adb931971b5571e143e755381e476d18a840402c3c309ba516ef2a","377b901092adb931971b5571e143e755381e476d18a840402c3c309ba516ef2a","1035","1318","architecture","RGB","existing_damage","train","images/2087.png"
"2088","image-298.png","image-298","2088.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","95ff9661fd8bca281d7c8f2f9bde07518bde1b9e903fb76297bfbb10364dd739","95ff9661fd8bca281d7c8f2f9bde07518bde1b9e903fb76297bfbb10364dd739","1033","1259","indoor_scene","RGB","existing_damage","train","images/2088.png"
"2089","image-299.png","image-299","2089.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","df437973ad6d5aa87f32e71397e0fbdf0c4125f0f5102df4e1f950ce2c9ae052","df437973ad6d5aa87f32e71397e0fbdf0c4125f0f5102df4e1f950ce2c9ae052","1389","1131","group_portrait","RGB","existing_damage","validation","images/2089.png"
"2090","image-300.png","image-300","2090.png","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","6df85fba3bb6322d96e945f76e38f3f22415a75c8113c396e5b208f2f318f51c","6df85fba3bb6322d96e945f76e38f3f22415a75c8113c396e5b208f2f318f51c","1668","1232","outdoor_scene","RGB","existing_damage","train","images/2090.png"
